scenario_index,v27_rf,v28_rf,delta_rf,v27_progress,v28_progress,delta_progress,v27_comfort,v28_comfort,delta_comfort,v27_collision,v28_collision,delta_collision,v27_overlap,v28_overlap,delta_overlap,v27_offroad,v28_offroad,delta_offroad,v27_accuracy,v28_accuracy,delta_accuracy,v27_zero,v28_zero,fixed_zero,new_zero,persistent_zero,v27_failure_type,v28_failure_type,transition
2634,0.92549956,0.9592495,0.0337499399999999,0.97392786,0.97392786,0.0,0.8125,0.925,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2635,0.96625006,0.97375005,0.00749999,1.0,1.0,0.0,0.8875,0.9125,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2636,0.857881,0.904976,0.047095,0.8505442,0.86425143,0.01370723,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2637,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2638,0.8656847,0.90410835,0.03842365,0.8563354,0.9165833,0.0602479,0.8875,0.875,-0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2639,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2640,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2641,0.9030865,0.8743946,-0.0286918999999999,0.8615521,0.8741352,0.0125830999999999,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2642,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2643,0.89015675,0.90392554,0.0137687899999999,0.87522393,0.8627507,-0.01247323,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2644,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,True,True,False,False,True,OVERLAP_ONLY,OVERLAP_ONLY,PERSISTENT_ZERO
2645,1.0,0.8964762,-0.1035238,1.0,0.85210884,-0.14789116,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2646,0.803215,0.83834964,0.0351346399999999,0.8206643,0.83335656,0.01269226,0.7625,0.85,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2647,0.99044555,0.98262376,-0.00782179,0.98635083,0.9751768,-0.01117403,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2648,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2649,0.9813041,1.0,0.0186958999999999,0.9732915,1.0,0.0267085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2650,0.86504793,0.0,-0.86504793,0.8447113,0.63831186,-0.2063994400000001,0.9125,1.0,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,-1,False,True,False,True,False,OTHER,OFFROAD_ONLY,NEW_ZERO
2651,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,True,True,False,False,True,OVERLAP+COLLISION,OVERLAP+COLLISION,PERSISTENT_ZERO
2652,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2653,0.88089705,0.91839707,0.03750002,0.88342434,0.88342434,0.0,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2654,0.88271314,0.92485636,0.04214322,0.83244723,0.892652,0.06020477,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2655,0.8246889,0.95471317,0.13002427,0.78169847,0.9353045,0.1536060299999999,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2656,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2657,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2658,0.96250004,1.0,0.03749996,1.0,1.0,0.0,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2659,0.9702379,0.8823954,-0.0878424999999999,0.9574828,0.8319934,-0.1254893999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2660,0.9125757,0.94753456,0.03495886,0.87510824,0.92504936,0.04994112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2661,0.9160938,0.8905074,-0.0255864,0.9390626,0.9025106,-0.0365519999999999,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2662,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2663,0.82589597,0.8930138,0.0671178299999999,0.8798514,0.9275196,0.0476682,0.7,0.8125,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2664,0.9038804,0.0,-0.9038804,0.8626863,0.3373459,-0.5253404,1.0,0.79310346,-0.20689654,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,True,False,True,False,OTHER,OVERLAP+COLLISION,NEW_ZERO
2665,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2666,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2667,0.0,0.86594105,0.86594105,0.8711418,0.8084871,-0.0626546999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,1,True,False,True,False,False,OFFROAD_ONLY,OTHER,FIXED_ZERO
2668,0.8932273,0.9817112,0.0884839,0.92782474,0.9738731,0.04604836,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2669,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2670,1.0,0.9008446,-0.0991554,1.0,0.8583493,-0.1416507,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2671,0.895,0.97375005,0.07875005,1.0,1.0,0.0,0.65000004,0.9125,0.26249996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2672,0.96999997,1.0,0.0300000299999999,1.0,1.0,0.0,0.90000004,1.0,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2673,0.96625006,0.89166945,-0.07458061,1.0,0.8505993,-0.1494007,0.8875,0.9875,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2674,0.9032435,0.9369934,0.0337499,0.90999055,0.90999055,0.0,0.8875,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2675,0.9558205,0.9558205,0.0,0.9368864,0.9368864,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2676,0.9127156,0.9476585,0.0349429,0.87530804,0.92522633,0.04991829,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2677,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2678,0.95387536,0.8726861,-0.0811892599999999,0.982322,0.85026586,-0.13205614,0.8875,0.925,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2679,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2680,1.0,1.0,0.0,1.0000001,1.0000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2681,0.36400852,0.32264304,-0.04136548,0.13965502,0.08056152,-0.0590934999999999,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2682,0.95437205,0.92875004,-0.0256220099999999,0.98838854,1.0,0.01161146,0.875,0.7625,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2683,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2684,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2685,1.0,0.9187377,-0.0812623,1.0,0.883911,-0.116089,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2686,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,True,True,False,False,True,OVERLAP+COLLISION,OVERLAP+COLLISION,PERSISTENT_ZERO
2687,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,True,True,False,False,True,OVERLAP+COLLISION,OVERLAP+COLLISION,PERSISTENT_ZERO
2688,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2689,0.0,0.8613557,0.8613557,0.7632365,0.962651,0.1994145,0.53030306,0.625,0.0946969399999999,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,True,False,True,False,False,OVERLAP+COLLISION,OTHER,FIXED_ZERO
2690,0.9421366,1.0,0.0578634,0.9709093,1.0,0.0290907,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2691,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2692,0.904412,0.9469385,0.0425265,0.91166,0.9241979,0.0125378999999999,0.8875,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2693,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2694,0.81482756,0.86109036,0.0462628,0.83725363,0.849772,0.01251837,0.7625,0.8875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2695,0.9132328,0.85259265,-0.06064015,0.87604684,0.8376324,-0.0384144399999999,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2696,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2697,0.97296315,1.0,0.02703685,0.96137583,0.99999994,0.0386241099999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2698,1.0,0.9231224,-0.0768775999999999,1.0,0.89017487,-0.10982513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2699,0.8352855,0.8908102,0.0555246999999999,0.8718364,0.8975859,0.0257495,0.75,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2700,1.0,0.8740757,-0.1259243,1.0,0.82010823,-0.17989177,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2701,0.9439564,0.93199885,-0.0119575499999999,0.9520804,0.9028555,-0.0492249,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2702,0.93929714,0.8954701,-0.0438270399999999,0.91328156,0.8506715,-0.06261006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2703,0.95545644,0.8936432,-0.0618132399999999,0.9363664,0.8480617,-0.0883047,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2704,0.94,1.0,0.06,1.0,1.0,0.0,0.8,1.0,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2705,0.9274439,0.9224326,-0.0050112999999999,0.9499199,0.93740374,-0.0125161599999999,0.875,0.8875,0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2706,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2707,0.0,0.0,0.0,0.174739,0.174739,0.0,0.2857143,1.0,0.7142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,True,True,False,False,True,OFFROAD_ONLY,OFFROAD_ONLY,PERSISTENT_ZERO
2708,0.91143745,0.9643424,0.05290495,0.9216964,0.94906056,0.02736416,0.8875,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2709,0.9186789,0.891533,-0.0271458999999999,0.8838269,0.8450471,-0.0387797999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2710,0.97375005,1.0,0.0262499499999999,1.0,1.0,0.0,0.9125,1.0,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2711,0.97749996,0.97749996,0.0,0.99999994,0.99999994,0.0,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2712,1.0,0.9215414,-0.0784586,1.0,0.8879164,-0.1120835999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2713,0.97375005,0.94375,-0.03000005,1.0,1.0,0.0,0.9125,0.8125,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2714,0.8763319,0.8302954,-0.0460365,0.87690264,0.7575649,-0.1193377399999999,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2715,0.96625006,0.98125,0.0149999399999999,1.0,1.0,0.0,0.8875,0.9375,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2716,0.93616354,0.9081196,-0.0280439399999999,0.9409478,0.8687423,-0.0722055,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2717,0.95461655,0.9819433,0.0273267499999999,0.9351665,0.9742048,0.0390382999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2718,0.8788808,0.8901308,0.0112499999999999,0.87518686,0.87518686,0.0,0.8875,0.925,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2719,0.9649893,0.87755215,-0.08743715,0.9499846,0.82507443,-0.1249101699999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2720,0.0,0.96999997,0.96999997,0.99999994,0.99999994,0.0,0.8857143,0.90000004,0.01428574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,1,True,False,True,False,False,OFFROAD_ONLY,OTHER,FIXED_ZERO
2721,0.968105,0.9582923,-0.0098127,0.95443577,0.98863184,0.03419607,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2722,1.0,0.8524918,-0.1475081999999999,1.0,0.8749882,-0.1250118,1.0,0.8,-0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2723,0.9316145,0.96116656,0.0295520599999999,0.9719492,0.94452375,-0.0274254499999999,0.83750004,1.0,0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2724,0.9828922,0.9491423,-0.0337499,0.9755603,0.9755603,0.0,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2725,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2726,0.9315405,0.9254428,-0.0060976999999999,0.9504149,0.92563254,-0.02478236,0.8875,0.925,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2727,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2728,0.97749996,1.0,0.02250004,1.0,1.0,0.0,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2729,0.91127414,0.97749996,0.0662258199999999,0.9268203,1.0,0.0731796999999999,0.875,0.925,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2730,1.0,0.9659304,-0.0340696,1.0,0.9513292,-0.0486708,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2731,0.95704174,0.95704174,0.0,0.9386311,0.9386311,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2732,0.952401,0.93609524,-0.01630576,0.93200135,0.90870756,-0.0232937899999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2733,0.9159465,0.9558633,0.0399167999999999,0.94956636,0.9369476,-0.01261876,0.83750004,1.0,0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2734,0.92138785,0.83782846,-0.08355939,0.9519826,0.7683263,-0.1836563,0.85,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2735,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2736,0.8999762,0.8697945,-0.0301816999999999,0.91068023,0.87292075,-0.0377594799999999,0.875,0.8625,-0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2737,0.9595709,1.0,0.0404290999999999,0.9743869,1.0000001,0.0256132000000001,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2738,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2739,0.94942075,0.94942075,0.0,0.92774385,0.92774385,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2740,0.99063665,0.84841007,-0.14222658,0.9866237,0.783443,-0.2031807,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2741,0.93859035,0.86359036,-0.07499999,0.9122719,0.9122719,0.0,1.0,0.75,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2742,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2743,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
2744,0.9460288,1.0,0.0539712,0.9764697,1.0,0.0235303,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
2745,0.9216963,0.87960625,-0.0420900499999999,0.8881376,0.82800895,-0.06012865,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2746,0.93863964,0.8861932,-0.0524464399999999,0.9123423,0.83741885,-0.07492345,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
2747,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,-1,False,True,False,True,False,OTHER,OFFROAD_ONLY,NEW_ZERO
2748,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
