scenario_index,new_collision,fixed_collision,v27_rf,v27_accuracy,v27_overlap,v27_offroad,v27_collision
2143,False,False,0.9691828,1,0.0,0.0,0.0
2144,False,False,0.92235166,1,0.0,0.0,0.0
2145,False,False,1.0,1,0.0,0.0,0.0
2146,False,False,0.96625006,1,0.0,0.0,0.0
2147,False,False,1.0,1,0.0,0.0,0.0
2148,False,False,1.0,1,0.0,0.0,0.0
2149,False,False,0.90150225,1,0.0,0.0,0.0
2150,False,False,0.8901642,1,0.0,0.0,0.0
2151,False,False,1.0,1,0.0,0.0,0.0
2152,False,False,0.89531386,1,0.0,0.0,0.0
2153,False,False,0.86246127,1,0.0,0.0,0.0
2154,False,False,0.8375763,1,0.0,0.0,0.0
2155,False,False,0.92362994,1,0.0,0.0,0.0
2156,False,False,0.87718356,1,0.0,0.0,0.0
2157,False,False,0.8489208,1,0.0,0.0,0.0
2158,False,False,0.8913695,1,0.0,0.0,0.0
2159,False,False,0.8627597,1,0.0,0.0,0.0
2160,False,False,0.9160137,1,0.0,0.0,0.0
2161,False,False,0.8541113,1,0.0,0.0,0.0
2162,False,False,0.92228335,1,0.0,0.0,0.0
2163,False,False,0.9130686,1,0.0,0.0,0.0
2164,False,False,0.8302931,1,0.0,0.0,0.0
2165,False,False,0.9025344,1,0.0,0.0,0.0
2166,False,False,0.8034469,1,0.0,0.0,0.0
2167,False,False,0.8881378,1,0.0,0.0,0.0
2168,False,False,1.0,1,0.0,0.0,0.0
2169,False,False,0.84071106,1,0.0,0.0,0.0
2170,False,False,0.9124436,1,0.0,0.0,0.0
2171,False,False,0.86383957,1,0.0,0.0,0.0
2172,False,False,0.28696278,1,0.0,0.0,0.0
2173,False,False,0.97749996,1,0.0,0.0,0.0
2174,True,False,0.0,0,1.0,0.0,1.0
2175,False,False,1.0,1,0.0,0.0,0.0
2176,False,False,0.8611652,1,0.0,0.0,0.0
2177,False,False,0.794705,1,0.0,0.0,0.0
2178,False,False,0.8950934,1,0.0,0.0,0.0
2179,False,False,1.0,1,0.0,0.0,0.0
2180,False,False,0.938639,1,0.0,0.0,0.0
2181,False,False,0.8765799,1,0.0,0.0,0.0
2182,False,False,1.0,1,0.0,0.0,0.0
2183,False,False,0.8687175,1,0.0,0.0,0.0
2184,False,False,0.9024426,1,0.0,0.0,0.0
2185,False,False,0.91156405,1,0.0,0.0,0.0
2186,False,False,0.8451517,1,0.0,0.0,0.0
2187,False,False,1.0,1,0.0,0.0,0.0
2188,False,False,0.92124766,1,0.0,0.0,0.0
2189,False,False,1.0,1,0.0,0.0,0.0
2190,False,False,0.92985886,1,0.0,0.0,0.0
2191,False,False,1.0,1,0.0,0.0,0.0
2192,False,False,0.8869654,1,0.0,0.0,0.0
2193,False,False,0.94229823,1,0.0,0.0,0.0
2194,False,False,0.9121439,1,0.0,0.0,0.0
2195,False,False,0.757205,1,0.0,0.0,0.0
2196,False,False,0.917355,1,0.0,0.0,0.0
2197,False,False,0.92089427,1,0.0,0.0,0.0
2198,False,False,0.9175,1,0.0,0.0,0.0
2199,False,False,0.8728442,1,0.0,0.0,0.0
2200,False,False,0.91496086,1,0.0,0.0,0.0
2201,False,False,0.8848463,1,0.0,0.0,0.0
2202,False,False,0.8275024,1,0.0,0.0,0.0
2203,False,False,0.91193265,1,0.0,0.0,0.0
2204,False,False,0.8434989,1,0.0,0.0,0.0
2205,False,False,1.0,1,0.0,0.0,0.0
2206,False,False,0.913184,1,0.0,0.0,0.0
2207,False,False,0.7516853,1,0.0,0.0,0.0
2208,False,False,0.903186,1,0.0,0.0,0.0
2209,False,False,1.0,1,0.0,0.0,0.0
2210,False,False,0.9175,1,0.0,0.0,0.0
2211,False,False,0.92975825,1,0.0,0.0,0.0
2212,False,False,0.9025,1,0.0,0.0,0.0
2213,False,False,0.94772035,1,0.0,0.0,0.0
2214,False,False,1.0,1,0.0,0.0,0.0
2215,False,False,1.0,1,0.0,0.0,0.0
2216,False,False,1.0,1,0.0,0.0,0.0
2217,False,False,1.0,1,0.0,0.0,0.0
2218,False,False,0.96625006,1,0.0,0.0,0.0
2219,False,False,0.96625006,1,0.0,0.0,0.0
2220,False,False,0.9407126,1,0.0,0.0,0.0
2221,False,False,0.83425504,1,0.0,0.0,0.0
2222,False,False,0.9394962,1,0.0,0.0,0.0
2223,False,False,1.0,1,0.0,0.0,0.0
2224,False,False,0.92944956,1,0.0,0.0,0.0
2225,False,False,0.97506565,1,0.0,0.0,0.0
2226,False,False,0.89990014,1,0.0,0.0,0.0
2227,False,False,1.0,1,0.0,0.0,0.0
2228,False,False,0.97749996,1,0.0,0.0,0.0
2229,False,False,0.93889105,1,0.0,0.0,0.0
2230,False,False,0.9460657,1,0.0,0.0,0.0
2231,False,False,0.8730316,1,0.0,0.0,0.0
2232,False,False,1.0,1,0.0,0.0,0.0
2233,False,False,1.0,1,0.0,0.0,0.0
2234,False,False,0.9264973,1,0.0,0.0,0.0
2235,False,False,0.8658142,1,0.0,0.0,0.0
2236,False,False,0.86554766,1,0.0,0.0,0.0
2237,False,False,0.87875336,1,0.0,0.0,0.0
2238,False,False,1.0,1,0.0,0.0,0.0
2239,False,False,0.9712412,1,0.0,0.0,0.0
2240,False,False,0.8642666,1,0.0,0.0,0.0
2241,False,False,0.8423414,1,0.0,0.0,0.0
2242,False,False,0.88885814,1,0.0,0.0,0.0
2243,False,False,0.85534877,1,0.0,0.0,0.0
2244,False,False,0.869209,1,0.0,0.0,0.0
2245,False,False,1.0,1,0.0,0.0,0.0
2246,False,False,0.89688504,1,0.0,0.0,0.0
2247,False,False,1.0,1,0.0,0.0,0.0
2248,False,False,0.8042305,1,0.0,0.0,0.0
2249,False,False,0.9224852,1,0.0,0.0,0.0
2250,False,False,0.95033044,1,0.0,0.0,0.0
2251,False,False,1.0,1,0.0,0.0,0.0
2252,False,False,1.0,1,0.0,0.0,0.0
2253,False,False,0.96250004,1,0.0,0.0,0.0
2254,False,False,1.0,1,0.0,0.0,0.0
2255,False,False,0.91684455,1,0.0,0.0,0.0
2256,False,False,1.0,1,0.0,0.0,0.0
2257,False,False,0.8457848,1,0.0,0.0,0.0
2258,False,False,1.0,1,0.0,0.0,0.0
2259,False,False,0.94749993,1,0.0,0.0,0.0
2260,False,False,0.93978846,1,0.0,0.0,0.0
2261,False,False,1.0,1,0.0,0.0,0.0
2262,False,False,0.9213719,1,0.0,0.0,0.0
2263,False,False,0.921109,1,0.0,0.0,0.0
2264,False,False,1.0,1,0.0,0.0,0.0
2265,False,False,0.8611237,1,0.0,0.0,0.0
2266,False,False,1.0,1,0.0,0.0,0.0
2267,False,False,0.9072987,1,0.0,0.0,0.0
2268,False,False,0.9100899,1,0.0,0.0,0.0
2269,False,False,0.83097804,1,0.0,0.0,0.0
2270,False,False,1.0,1,0.0,0.0,0.0
2271,False,False,0.97749996,1,0.0,0.0,0.0
2272,False,False,0.91206723,1,0.0,0.0,0.0
2273,False,False,1.0,1,0.0,0.0,0.0
2274,False,False,0.9387409,1,0.0,0.0,0.0
2275,False,False,1.0,1,0.0,0.0,0.0
2276,False,False,0.92007256,1,0.0,0.0,0.0
2277,False,False,0.92251223,1,0.0,0.0,0.0
2278,False,False,0.28310207,1,0.0,0.0,0.0
2279,False,False,0.0,0,1.0,0.0,0.0
2280,False,False,0.8923902,1,0.0,0.0,0.0
2281,False,False,0.93889874,1,0.0,0.0,0.0
2282,False,False,1.0,1,0.0,0.0,0.0
2283,False,False,0.93886036,1,0.0,0.0,0.0
2284,False,False,1.0,1,0.0,0.0,0.0
2285,False,False,0.7679594,1,0.0,0.0,0.0
2286,False,False,0.82235354,1,0.0,0.0,0.0
2287,False,False,0.92244035,1,0.0,0.0,0.0
2288,False,False,0.8818144,1,0.0,0.0,0.0
2289,False,False,0.93809384,1,0.0,0.0,0.0
2290,False,False,1.0,1,0.0,0.0,0.0
2291,False,False,1.0,1,0.0,0.0,0.0
2292,False,False,0.8206736,1,0.0,0.0,0.0
2293,False,False,0.9210534,1,0.0,0.0,0.0
2294,False,False,0.8549887,1,0.0,0.0,0.0
2295,False,False,0.0,0,1.0,0.0,1.0
2296,False,False,0.0,0,0.0,1.0,0.0
2297,False,False,0.76561695,1,0.0,0.0,0.0
2298,False,False,0.8288475,1,0.0,0.0,0.0
2299,False,False,0.82375,1,0.0,0.0,0.0
2300,False,False,0.90210104,1,0.0,0.0,0.0
2301,False,True,0.0,0,1.0,0.0,1.0
2302,False,False,0.89277107,1,0.0,0.0,0.0
2303,False,False,0.8451784,1,0.0,0.0,0.0
2304,False,False,0.97749996,1,0.0,0.0,0.0
2305,False,False,0.89646477,1,0.0,0.0,0.0
2306,False,False,0.8519749,1,0.0,0.0,0.0
2307,False,False,0.0,0,0.0,1.0,0.0
2308,False,False,0.997124,1,0.0,0.0,0.0
2309,False,False,0.9365241,1,0.0,0.0,0.0
2310,False,False,1.0,1,0.0,0.0,0.0
2311,False,False,1.0,1,0.0,0.0,0.0
2312,False,False,0.95202047,1,0.0,0.0,0.0
2313,False,False,0.89968777,1,0.0,0.0,0.0
2314,False,False,0.98989123,1,0.0,0.0,0.0
2315,False,False,0.8388767,1,0.0,0.0,0.0
2316,False,False,0.8034582,1,0.0,0.0,0.0
2317,False,False,1.0,1,0.0,0.0,0.0
2318,False,False,0.95874995,1,0.0,0.0,0.0
2319,False,False,1.0,1,0.0,0.0,0.0
2320,False,False,1.0,1,0.0,0.0,0.0
2321,False,True,0.0,0,1.0,0.0,1.0
2322,False,False,0.90441465,1,0.0,0.0,0.0
2323,False,False,0.94905657,1,0.0,0.0,0.0
2324,False,False,0.9174248,1,0.0,0.0,0.0
2325,False,False,0.97749996,1,0.0,0.0,0.0
2326,False,False,0.93393624,1,0.0,0.0,0.0
2327,False,False,0.0,0,1.0,0.0,1.0
2328,False,False,0.0,0,1.0,0.0,1.0
2329,False,False,0.9308694,1,0.0,0.0,0.0
2330,False,False,0.83754283,1,0.0,0.0,0.0
2331,False,False,1.0,1,0.0,0.0,0.0
2332,False,False,0.0,0,1.0,0.0,2.0
2333,False,False,0.9756099,1,0.0,0.0,0.0
2334,False,False,1.0,1,0.0,0.0,0.0
2335,False,False,0.79544944,1,0.0,0.0,0.0
2336,False,False,0.92012066,1,0.0,0.0,0.0
2337,False,False,1.0,1,0.0,0.0,0.0
2338,False,False,0.9116313,1,0.0,0.0,0.0
2339,False,False,0.8668442,1,0.0,0.0,0.0
2340,False,False,1.0,1,0.0,0.0,0.0
2341,False,False,0.89602375,1,0.0,0.0,0.0
2342,False,False,0.95285416,1,0.0,0.0,0.0
2343,False,False,0.77817434,1,0.0,0.0,0.0
2344,False,False,0.954019,1,0.0,0.0,0.0
2345,False,False,0.8322858,1,0.0,0.0,0.0
2346,False,False,0.95181465,1,0.0,0.0,0.0
2347,False,False,0.89611596,1,0.0,0.0,0.0
2348,False,False,1.0,1,0.0,0.0,0.0
2349,False,False,0.9810541,1,0.0,0.0,0.0
2350,False,False,0.84502167,1,0.0,0.0,0.0
2351,False,False,0.9379387,1,0.0,0.0,0.0
2352,False,False,0.6997389,1,0.0,0.0,0.0
2353,False,False,0.92875,1,0.0,0.0,0.0
2354,False,False,1.0,1,0.0,0.0,0.0
2355,False,False,0.7675248,1,0.0,0.0,0.0
2356,False,False,1.0,1,0.0,0.0,0.0
2357,False,False,1.0,1,0.0,0.0,0.0
2358,False,False,0.9305646,1,0.0,0.0,0.0
2359,False,False,0.9213845,1,0.0,0.0,0.0
2360,False,False,1.0,1,0.0,0.0,0.0
2361,False,False,1.0,1,0.0,0.0,0.0
2362,False,False,0.93864423,1,0.0,0.0,0.0
2363,False,False,1.0,1,0.0,0.0,0.0
2364,False,False,0.9899015,1,0.0,0.0,0.0
2365,False,False,1.0,1,0.0,0.0,0.0
2366,False,False,1.0,1,0.0,0.0,0.0
2367,False,False,0.97749996,1,0.0,0.0,0.0
2368,False,False,0.97749996,1,0.0,0.0,0.0
2369,False,False,1.0,1,0.0,0.0,0.0
2370,False,False,0.9449808,1,0.0,0.0,0.0
2371,False,False,0.9114297,1,0.0,0.0,0.0
2372,False,False,0.8739377,1,0.0,0.0,0.0
2373,False,False,0.8675499,1,0.0,0.0,0.0
2374,False,False,0.8760191,1,0.0,0.0,0.0
2375,False,False,0.95125,1,0.0,0.0,0.0
2376,False,False,0.88217324,1,0.0,0.0,0.0
2377,False,False,1.0,1,0.0,0.0,0.0
2378,False,False,1.0,1,0.0,0.0,0.0
2379,False,False,1.0,1,0.0,0.0,0.0
2380,False,False,0.8808991,1,0.0,0.0,0.0
2381,False,False,0.8486404,1,0.0,0.0,0.0
2382,False,False,0.8352791,1,0.0,0.0,0.0
2383,False,False,1.0,1,0.0,0.0,0.0
2384,False,False,0.8208845,1,0.0,0.0,0.0
2385,False,False,0.9215023,1,0.0,0.0,0.0
2386,False,False,1.0,1,0.0,0.0,0.0
2387,False,False,0.92067665,1,0.0,0.0,0.0
2388,False,False,0.7674206,1,0.0,0.0,0.0
2389,False,False,1.0,1,0.0,0.0,0.0
2390,False,False,0.88836116,1,0.0,0.0,0.0
2391,False,False,0.9431917,1,0.0,0.0,0.0
2392,False,False,1.0,1,0.0,0.0,0.0
2393,False,False,0.9202728,1,0.0,0.0,0.0
2394,False,False,0.89058065,1,0.0,0.0,0.0
2395,False,False,1.0,1,0.0,0.0,0.0
2396,False,False,1.0,1,0.0,0.0,0.0
2397,False,False,0.9435601,1,0.0,0.0,0.0
2398,False,False,0.8810379,1,0.0,0.0,0.0
2399,False,False,0.9058804,1,0.0,0.0,0.0
2400,False,False,1.0,1,0.0,0.0,0.0
2401,False,False,1.0,1,0.0,0.0,0.0
2402,False,False,0.92875004,1,0.0,0.0,0.0
2403,False,False,0.0,0,0.0,1.0,0.0
2404,False,False,0.7981291,1,0.0,0.0,0.0
2405,False,False,1.0,1,0.0,0.0,0.0
2406,False,False,0.97236884,1,0.0,0.0,0.0
2407,False,False,1.0,1,0.0,0.0,0.0
2408,False,False,0.8575,1,0.0,0.0,0.0
2409,False,False,1.0,1,0.0,0.0,0.0
2410,False,False,0.0,0,1.0,0.0,1.0
2411,False,False,1.0,1,0.0,0.0,0.0
2412,False,False,0.94817525,1,0.0,0.0,0.0
2413,False,False,1.0,1,0.0,0.0,0.0
2414,False,False,0.999973,1,0.0,0.0,0.0
2415,True,False,0.0,0,1.0,0.0,1.0
2416,False,False,1.0,1,0.0,0.0,0.0
2417,False,False,0.9148402,1,0.0,0.0,0.0
2418,False,False,0.9048838,1,0.0,0.0,0.0
2419,False,False,1.0,1,0.0,0.0,0.0
2420,False,False,0.89216805,1,0.0,0.0,0.0
2421,False,False,0.92200375,1,0.0,0.0,0.0
2422,False,False,0.9061719,1,0.0,0.0,0.0
2423,False,False,0.9124382,1,0.0,0.0,0.0
2424,False,False,0.93460673,1,0.0,0.0,0.0
2425,False,False,0.96625006,1,0.0,0.0,0.0
2426,False,False,0.91332436,1,0.0,0.0,0.0
2427,False,False,1.0,1,0.0,0.0,0.0
2428,False,False,0.9655836,1,0.0,0.0,0.0
2429,False,False,1.0,1,0.0,0.0,0.0
2430,False,False,0.9921779,1,0.0,0.0,0.0
2431,False,False,1.0,1,0.0,0.0,0.0
2432,False,False,0.9500292,1,0.0,0.0,0.0
2433,False,False,0.7627868,1,0.0,0.0,0.0
2434,False,False,0.93989736,1,0.0,0.0,0.0
2435,False,False,0.9434876,1,0.0,0.0,0.0
2436,False,False,0.97749996,1,0.0,0.0,0.0
2437,False,False,0.0,0,0.0,1.0,0.0
2438,False,False,1.0,1,0.0,0.0,0.0
2439,False,False,0.98266566,1,0.0,0.0,0.0
2440,False,False,0.8863516,1,0.0,0.0,0.0
2441,False,False,0.96250004,1,0.0,0.0,0.0
2442,False,False,0.9432998,1,0.0,0.0,0.0
2443,False,False,0.873336,1,0.0,0.0,0.0
2444,False,False,1.0,1,0.0,0.0,0.0
2445,False,False,0.85501903,1,0.0,0.0,0.0
2446,False,False,0.90455097,1,0.0,0.0,0.0
2447,False,False,0.6698918,1,0.0,0.0,0.0
2448,False,False,0.9212288,1,0.0,0.0,0.0
2449,False,False,1.0,1,0.0,0.0,0.0
2450,False,False,0.9633965,1,0.0,0.0,0.0
2451,False,False,0.9513189,1,0.0,0.0,0.0
2452,False,False,1.0,1,0.0,0.0,0.0
2453,False,False,0.90484715,1,0.0,0.0,0.0
2454,False,False,0.92103285,1,0.0,0.0,0.0
2455,False,False,0.96625006,1,0.0,0.0,0.0
2456,False,False,0.96625006,1,0.0,0.0,0.0
2457,False,False,0.9413803,1,0.0,0.0,0.0
2458,False,False,0.91982347,1,0.0,0.0,0.0
2459,False,False,1.0,1,0.0,0.0,0.0
2460,False,False,0.0,0,1.0,0.0,1.0
2461,False,False,0.8946419,1,0.0,0.0,0.0
2462,False,False,0.7777416,1,0.0,0.0,0.0
2463,False,False,0.9673296,1,0.0,0.0,0.0
2464,False,False,0.8874693,1,0.0,0.0,0.0
2465,False,False,0.9538768,1,0.0,0.0,0.0
2466,False,False,1.0,1,0.0,0.0,0.0
2467,False,False,0.92972946,1,0.0,0.0,0.0
2468,False,False,0.0,0,0.0,1.0,0.0
2469,False,False,0.94771475,1,0.0,0.0,0.0
2470,False,False,0.92600816,1,0.0,0.0,0.0
2471,False,False,0.9801683,1,0.0,0.0,0.0
2472,False,False,0.91185266,1,0.0,0.0,0.0
2473,False,True,0.0,0,1.0,0.0,1.0
2474,False,False,1.0,1,0.0,0.0,0.0
2475,False,False,1.0,1,0.0,0.0,0.0
2476,False,False,1.0,1,0.0,0.0,0.0
2477,False,False,0.7872658,1,0.0,0.0,0.0
2478,False,False,1.0,1,0.0,0.0,0.0
2479,False,False,0.9213945,1,0.0,0.0,0.0
2480,False,False,0.89351743,1,0.0,0.0,0.0
2481,False,False,0.84076226,1,0.0,0.0,0.0
2482,False,False,0.74302566,1,0.0,0.0,0.0
2483,False,False,0.9542741,1,0.0,0.0,0.0
2484,False,False,0.94753593,1,0.0,0.0,0.0
2485,False,False,0.9748753,1,0.0,0.0,0.0
2486,False,False,0.9181885,1,0.0,0.0,0.0
2487,False,False,0.96625006,1,0.0,0.0,0.0
2488,False,False,1.0,1,0.0,0.0,0.0
2489,False,False,0.940077,1,0.0,0.0,0.0
2490,False,False,1.0,1,0.0,0.0,0.0
2491,False,False,0.9137454,1,0.0,0.0,0.0
2492,False,False,0.96999997,1,0.0,0.0,0.0
2493,False,False,0.9212168,1,0.0,0.0,0.0
2494,False,False,0.92883027,1,0.0,0.0,0.0
2495,False,False,0.83689517,1,0.0,0.0,0.0
2496,False,False,0.88227636,1,0.0,0.0,0.0
2497,False,False,0.88758194,1,0.0,0.0,0.0
2498,False,False,1.0,1,0.0,0.0,0.0
2499,False,False,0.8997143,1,0.0,0.0,0.0
2500,False,False,1.0,1,0.0,0.0,0.0
2501,False,False,0.8912501,1,0.0,0.0,0.0
2502,False,False,0.8666197,1,0.0,0.0,0.0
2503,False,False,0.950081,1,0.0,0.0,0.0
2504,False,False,0.96133137,1,0.0,0.0,0.0
2505,False,False,0.8878302,1,0.0,0.0,0.0
2506,False,False,0.8605053,1,0.0,0.0,0.0
2507,False,False,0.8789501,1,0.0,0.0,0.0
2508,False,False,0.9388709,1,0.0,0.0,0.0
2509,False,False,0.8724163,1,0.0,0.0,0.0
2510,False,False,0.97749996,1,0.0,0.0,0.0
2511,False,False,0.9095332,1,0.0,0.0,0.0
2512,False,False,1.0,1,0.0,0.0,0.0
2513,False,False,1.0,1,0.0,0.0,0.0
2514,False,False,0.825597,1,0.0,0.0,0.0
2515,False,False,1.0,1,0.0,0.0,0.0
2516,False,False,0.9156138,1,0.0,0.0,0.0
2517,False,False,0.94544727,1,0.0,0.0,0.0
2518,False,False,0.97749996,1,0.0,0.0,0.0
2519,False,False,0.806461,1,0.0,0.0,0.0
2520,False,False,0.87329334,1,0.0,0.0,0.0
2521,False,False,0.92462486,1,0.0,0.0,0.0
2522,False,False,0.91793805,1,0.0,0.0,0.0
2523,False,False,1.0,1,0.0,0.0,0.0
2524,False,False,0.90459347,1,0.0,0.0,0.0
2525,False,False,0.8449384,1,0.0,0.0,0.0
2526,False,False,0.94709396,1,0.0,0.0,0.0
2527,False,False,0.9474943,1,0.0,0.0,0.0
2528,False,False,0.88014334,1,0.0,0.0,0.0
2529,False,False,0.8574478,1,0.0,0.0,0.0
2530,False,False,0.92428225,1,0.0,0.0,0.0
2531,False,False,0.92610914,1,0.0,0.0,0.0
2532,False,False,0.90479374,1,0.0,0.0,0.0
2533,False,False,0.9297606,1,0.0,0.0,0.0
2534,True,False,0.0,0,1.0,0.0,1.0
2535,False,False,1.0,1,0.0,0.0,0.0
2536,False,False,1.0,1,0.0,0.0,0.0
2537,False,False,0.9133398,1,0.0,0.0,0.0
2538,False,False,0.0,0,1.0,0.0,1.0
2539,False,False,0.9789569,1,0.0,0.0,0.0
2540,False,False,0.9261015,1,0.0,0.0,0.0
2541,False,False,1.0,1,0.0,0.0,0.0
2542,False,False,1.0,1,0.0,0.0,0.0
2543,False,False,0.0,0,0.0,1.0,0.0
2544,False,False,0.9102852,1,0.0,0.0,0.0
2545,False,False,0.9005231,1,0.0,0.0,0.0
2546,False,False,0.8480652,1,0.0,0.0,0.0
2547,False,False,0.9302727,1,0.0,0.0,0.0
2548,False,False,0.7497578,1,0.0,0.0,0.0
2549,False,False,0.90264684,1,0.0,0.0,0.0
2550,False,False,1.0,1,0.0,0.0,0.0
2551,False,False,0.7266744,1,0.0,0.0,0.0
2552,False,False,0.90399885,1,0.0,0.0,0.0
2553,False,False,0.8163883,1,0.0,0.0,0.0
2554,False,False,0.9307699,1,0.0,0.0,0.0
2555,False,False,1.0,1,0.0,0.0,0.0
2556,False,False,0.96250004,1,0.0,0.0,0.0
2557,False,False,0.99088174,1,0.0,0.0,0.0
2558,False,False,0.90590364,1,0.0,0.0,0.0
2559,False,False,0.98125,1,0.0,0.0,0.0
2560,False,False,1.0,1,0.0,0.0,0.0
2561,False,False,0.8541237,1,0.0,0.0,0.0
2562,False,False,0.91902584,1,0.0,0.0,0.0
2563,False,False,1.0,1,0.0,0.0,0.0
2564,False,False,0.9483167,1,0.0,0.0,0.0
2565,False,False,1.0,1,0.0,0.0,0.0
2566,False,False,0.82982826,1,0.0,0.0,0.0
2567,False,False,0.97749996,1,0.0,0.0,0.0
2568,False,False,0.96625006,1,0.0,0.0,0.0
2569,False,False,0.9224973,1,0.0,0.0,0.0
2570,False,False,0.97749996,1,0.0,0.0,0.0
2571,False,False,0.86961144,1,0.0,0.0,0.0
2572,True,False,0.0,0,1.0,0.0,1.0
2573,False,False,0.95861167,1,0.0,0.0,0.0
2574,False,False,1.0,1,0.0,0.0,0.0
2575,False,False,0.8760578,1,0.0,0.0,0.0
2576,False,False,0.90757877,1,0.0,0.0,0.0
2577,False,False,1.0,1,0.0,0.0,0.0
2578,False,False,0.8955574,1,0.0,0.0,0.0
2579,False,False,1.0,1,0.0,0.0,0.0
2580,False,False,0.92920697,1,0.0,0.0,0.0
2581,False,False,0.98330545,1,0.0,0.0,0.0
2582,False,False,0.9039003,1,0.0,0.0,0.0
2583,False,False,1.0,1,0.0,0.0,0.0
2584,False,False,0.96625006,1,0.0,0.0,0.0
2585,False,False,0.913691,1,0.0,0.0,0.0
2586,False,False,0.8277386,1,0.0,0.0,0.0
2587,False,False,1.0,1,0.0,0.0,0.0
2588,False,False,0.8253107,1,0.0,0.0,0.0
2589,False,False,0.8231269,1,0.0,0.0,0.0
2590,False,False,1.0,1,0.0,0.0,0.0
2591,False,False,0.9046742,1,0.0,0.0,0.0
2592,False,False,0.8899965,1,0.0,0.0,0.0
2593,False,False,0.95636386,1,0.0,0.0,0.0
2594,False,False,0.8796425,1,0.0,0.0,0.0
2595,False,False,0.8123726,1,0.0,0.0,0.0
2596,False,False,0.97749996,1,0.0,0.0,0.0
2597,False,False,1.0,1,0.0,0.0,0.0
2598,False,False,0.5577414,1,0.0,0.0,0.0
2599,False,False,0.9850001,1,0.0,0.0,0.0
2600,False,False,0.8926471,1,0.0,0.0,0.0
2601,False,False,0.93172663,1,0.0,0.0,0.0
2602,False,False,1.0,1,0.0,0.0,0.0
2603,False,False,1.0,1,0.0,0.0,0.0
2604,False,False,0.86523706,1,0.0,0.0,0.0
2605,False,False,0.8843301,1,0.0,0.0,0.0
2606,False,False,0.92636055,1,0.0,0.0,0.0
2607,False,False,0.86318266,1,0.0,0.0,0.0
2608,False,False,0.8583609,1,0.0,0.0,0.0
2609,False,False,0.9492111,1,0.0,0.0,0.0
2610,False,False,1.0,1,0.0,0.0,0.0
2611,False,True,0.0,0,1.0,0.0,1.0
2612,False,False,0.8711238,1,0.0,0.0,0.0
2613,False,False,0.93011343,1,0.0,0.0,0.0
2614,False,False,0.94749874,1,0.0,0.0,0.0
2615,False,False,0.0,0,1.0,0.0,1.0
2616,False,False,0.97375005,1,0.0,0.0,0.0
2617,False,False,0.93425363,1,0.0,0.0,0.0
2618,False,False,0.96250004,1,0.0,0.0,0.0
2619,False,False,0.97749996,1,0.0,0.0,0.0
2620,False,False,1.0,1,0.0,0.0,0.0
2621,False,False,0.94,1,0.0,0.0,0.0
2622,False,False,1.0,1,0.0,0.0,0.0
2623,False,True,0.0,0,1.0,0.0,1.0
2624,False,False,0.85438555,1,0.0,0.0,0.0
2625,False,False,0.88686675,1,0.0,0.0,0.0
2626,False,False,1.0,1,0.0,0.0,0.0
2627,False,False,0.96250004,1,0.0,0.0,0.0
2628,False,False,0.96250004,1,0.0,0.0,0.0
2629,False,False,0.9921471,1,0.0,0.0,0.0
2630,False,False,0.94750005,1,0.0,0.0,0.0
2631,False,False,1.0,1,0.0,0.0,0.0
2632,False,False,0.9474425,1,0.0,0.0,0.0
2633,False,False,0.8816519,1,0.0,0.0,0.0
2634,False,False,0.92549956,1,0.0,0.0,0.0
2635,False,False,0.96625006,1,0.0,0.0,0.0
2636,False,False,0.857881,1,0.0,0.0,0.0
2637,False,False,1.0,1,0.0,0.0,0.0
2638,False,False,0.8656847,1,0.0,0.0,0.0
2639,False,False,1.0,1,0.0,0.0,0.0
2640,False,False,1.0,1,0.0,0.0,0.0
2641,False,False,0.8743946,1,0.0,0.0,0.0
2642,False,False,1.0,1,0.0,0.0,0.0
2643,False,False,0.89015675,1,0.0,0.0,0.0
2644,False,False,0.0,0,1.0,0.0,0.0
2645,False,False,0.8964762,1,0.0,0.0,0.0
2646,False,False,0.803215,1,0.0,0.0,0.0
2647,False,False,0.98262376,1,0.0,0.0,0.0
2648,False,False,1.0,1,0.0,0.0,0.0
2649,False,False,0.9813041,1,0.0,0.0,0.0
2650,False,False,0.0,0,0.0,1.0,0.0
2651,False,False,0.0,0,1.0,0.0,1.0
2652,False,False,1.0,1,0.0,0.0,0.0
2653,False,False,0.88089705,1,0.0,0.0,0.0
2654,False,False,0.88271314,1,0.0,0.0,0.0
2655,False,False,0.8246889,1,0.0,0.0,0.0
2656,False,False,1.0,1,0.0,0.0,0.0
2657,False,False,1.0,1,0.0,0.0,0.0
2658,False,False,0.96250004,1,0.0,0.0,0.0
2659,False,False,0.8823954,1,0.0,0.0,0.0
2660,False,False,0.9125757,1,0.0,0.0,0.0
2661,False,False,0.8905074,1,0.0,0.0,0.0
2662,False,False,1.0,1,0.0,0.0,0.0
2663,False,False,0.82589597,1,0.0,0.0,0.0
2664,True,False,0.0,0,1.0,0.0,1.0
2665,False,False,1.0,1,0.0,0.0,0.0
2666,False,False,1.0,1,0.0,0.0,0.0
2667,False,False,0.0,0,0.0,1.0,0.0
2668,False,False,0.8932273,1,0.0,0.0,0.0
2669,False,False,1.0,1,0.0,0.0,0.0
2670,False,False,0.9008446,1,0.0,0.0,0.0
2671,False,False,0.895,1,0.0,0.0,0.0
