scenario_index,episode_length,accuracy,at_fault_collision,comfort,distance_into_oncoming_traffic,nuplan_driving_direction_compliance,log_divergence,offroad,offroad_in_box,distance_on_multiple_lanes,time_on_multiple_lanes,multiple_lanes_score,overlap,progress_ratio,making_progress,run_red_light,sdc_off_route,sdc_progression,sdc_wrongway,max_overspeed_m_per_s,max_overspeed_km_per_h,nuplan_speed_compliance,min_ttc,average_ttc,ttc_within_bound,nuplan_aggregate_score,vmax_aggregate_score,rideflux_aggregate_score,fail_accuracy,fail_overlap,fail_offroad,fail_at_fault_collision,fail_overlap_and_offroad,fail_collision_and_overlap,at_fault_without_overlap,low_progress_05,low_progress_07,low_comfort_05,low_rideflux_05,zero_rideflux,primary_category
1362,80,1,0.0,1.0,0.0,1.0,2.0130785,1.0,0.0,55.32734,8.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1363,80,1,0.0,1.0,0.0,1.0,0.075383626,0.0,0.0,0.06326684,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1364,80,1,0.0,0.925,0.0,1.0,3.6266754,1.0,0.0,73.08742,7.2,0.0,0.0,0.9001341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9075939,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1365,1,0,1.0,1.0,0.0,1.0,0.00548722,1.0,0.0,0.009832687,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1366,80,1,0.0,0.90000004,0.0,1.0,10.840362,0.0,0.0,55.86099,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9875,0.83157897,0.96999997,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1367,80,1,0.0,1.0,0.0,1.0,15.961159,1.0,0.0,149.72607,8.0,0.0,0.0,0.7881008,1.0,0.0,0.0,0.0,0.0,3.3691769,12.129036,0.8194531,5.0,5.0,1.0,0.0,0.0,0.85167056,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1368,80,1,0.0,1.0,0.0,1.0,3.9981935,0.0,0.0,17.39869,7.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6000001,4.87125,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1369,80,1,0.0,0.8875,0.0,1.0,1.8899481,1.0,0.0,137.05579,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96625006,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1370,80,1,0.0,1.0,0.0,1.0,3.593383,0.0,0.0,11.165268,4.0,0.5,0.0,0.67616844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.89880264,0.8358338,0.77331793,False,False,False,False,False,False,False,False,True,False,False,False,PASS
1371,80,1,0.0,1.0,0.0,1.0,0.08297579,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1372,80,1,0.0,1.0,0.0,1.0,0.07647449,1.0,0.0,0.36935496,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1373,80,1,0.0,1.0,0.0,1.0,6.582297,1.0,0.0,21.954117,3.9,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1374,80,1,0.0,1.0,0.0,1.0,0.042013414,1.0,0.0,0.049355064,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1375,80,1,0.0,1.0,0.0,1.0,0.25526276,1.0,0.0,0.24214348,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1376,80,1,0.0,0.77500004,0.0,1.0,6.209012,0.0,0.0,72.2657,6.300000000000001,0.0,0.0,0.9483109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,4.9325004,1.0,0.95572215,0.8048187,0.89631766,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1377,80,1,0.0,1.0,0.0,1.0,1.818187,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1378,6,0,1.0,0.0,0.0,1.0,0.20751736,0.0,0.0,0.68670046,0.6000000000000001,1.0,1.0,0.017098319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,True,True,True,OVERLAP+AT_FAULT
1379,80,1,0.0,0.85,0.0,1.0,10.505544,1.0,0.0,126.04861,6.300000000000001,0.0,0.0,0.8372807,1.0,0.0,0.0,0.0,0.0,3.1715565,11.417603,0.6655506,5.0,5.0,1.0,0.0,0.0,0.8410965,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1380,80,1,0.0,0.85,0.0,1.0,12.949373,1.0,0.0,126.06525,8.0,0.0,0.0,0.7878384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8064869,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1381,80,1,0.0,1.0,0.0,1.0,5.5255747,1.0,0.0,18.066835,7.2,0.0,0.0,0.99415886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7000003,4.9925,1.0,0.0,0.0,0.99591124,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1382,80,1,0.0,1.0,0.0,1.0,0.59089434,1.0,0.0,0.55761063,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1383,80,1,0.0,0.8875,0.0,1.0,2.2439244,1.0,0.0,52.360634,7.2,0.0,0.0,0.9351262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.92083836,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1384,80,1,0.0,0.7375,0.0,1.0,5.9097204,1.0,0.0,40.664345,6.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.92125,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1385,80,1,0.0,0.8,0.0,1.0,10.755709,1.0,0.0,71.77745,7.5,0.0,0.0,0.7310906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.75176346,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1386,80,1,0.0,0.7375,0.0,1.0,8.359481,1.0,0.0,99.979904,8.0,0.0,0.0,0.8636935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.8224998,1.0,0.0,0.0,0.8258354,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1387,80,1,0.0,1.0,0.0,1.0,5.6917663,1.0,0.0,76.84497,8.0,0.0,0.0,0.91289026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9390232,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1388,80,1,0.0,0.85,0.0,1.0,8.45331,1.0,0.0,175.30544,8.0,0.0,0.0,0.9375331,1.0,0.0,0.0,0.0,0.0,3.2914677,11.849283,0.18399203,5.0,5.0,1.0,0.0,0.0,0.9112732,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1389,80,1,0.0,0.9125,0.0,1.0,2.2985818,1.0,0.0,2.6406858,8.0,0.0,0.0,0.48023254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.6099128,False,False,False,False,False,False,False,True,True,False,False,False,LOW_PROGRESS
1390,80,1,0.0,0.875,0.0,1.0,9.978141,1.0,0.0,148.92018,8.0,0.0,0.0,0.84709346,1.0,0.0,0.0,0.0,0.0,2.093813,7.5377264,0.90564686,5.0,5.0,1.0,0.0,0.0,0.8554654,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1391,80,1,0.0,0.7375,0.0,1.0,21.113092,1.0,0.0,182.10153,8.0,0.0,0.0,0.94975775,1.0,0.0,0.0,0.0,0.0,3.0854301,11.107548,0.0,5.0,5.0,1.0,0.0,0.0,0.88608044,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1392,80,1,0.0,1.0,0.0,1.0,2.699477,0.0,0.0,62.195435,8.0,0.0,0.0,0.8670246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9584452,0.80711174,0.9069172,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1393,80,1,0.0,0.925,0.0,1.0,1.8474159,1.0,0.0,31.56194,4.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6000001,4.79875,1.0,0.0,0.0,0.97749996,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1394,80,1,0.0,0.725,0.0,1.0,11.092821,0.0,0.0,154.08282,7.800000000000001,0.0,0.0,0.8378786,1.0,0.0,0.0,0.0,0.0,3.4666367,12.479892,0.63671833,5.0,5.0,1.0,0.8241416,0.694014,0.804015,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1395,80,1,0.0,1.0,0.0,1.0,2.8750262,1.0,0.0,23.294724,3.3000000000000003,1.5,0.0,0.9061096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9342767,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1396,80,1,0.0,0.925,0.0,1.0,7.498653,0.0,0.0,163.5432,8.0,0.0,0.0,0.8750231,1.0,0.0,0.0,0.0,0.0,3.123989,11.246361,0.56832284,5.0,5.0,1.0,0.84365046,0.7104425,0.8900162,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1397,80,1,0.0,0.725,0.0,1.0,6.1469893,1.0,0.0,98.946945,8.0,0.0,0.0,0.83578527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8025498,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1398,80,1,0.0,0.8875,0.0,1.0,5.2746873,0.0,0.0,50.850445,7.0,0.0,0.0,0.80307126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.92439723,0.77843976,0.82839984,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1399,80,1,0.0,0.5,0.0,1.0,11.0546665,0.0,0.0,139.98457,8.0,0.0,0.0,0.83484554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.88588923,0.746012,0.73439187,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1400,80,1,0.0,0.58750004,0.0,1.0,17.81813,0.0,0.0,78.533554,8.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,1.3943758,5.019753,0.81661195,5.0,5.0,1.0,0.9025905,0.7600762,0.87624997,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1401,80,1,0.0,0.7875,0.0,1.0,2.4304502,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9734375,0.9776316,0.93625003,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1402,1,0,1.0,1.0,0.0,1.0,0.0111521315,1.0,0.0,0.024204612,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1403,80,1,0.0,0.8875,0.0,1.0,9.367198,0.0,0.0,140.20161,6.9,0.0,0.0,0.85071486,1.0,0.0,0.0,0.0,0.0,3.3406544,12.026356,0.6168709,5.0,5.0,1.0,0.8435036,0.7103188,0.8617504,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1404,80,1,0.0,0.9125,0.0,1.0,6.009535,0.0,0.0,4.199031,0.2,1.0,0.0,0.88719815,1.0,0.0,0.0,0.0,0.0,1.0307426,3.7106733,0.8908719,5.0,5.0,1.0,0.92652994,0.93813056,0.89478874,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1405,80,1,0.0,0.77500004,0.0,1.0,14.084586,0.0,0.0,124.783485,6.4,0.0,0.0,0.78742045,1.0,0.0,0.0,0.0,0.0,3.313427,11.928337,0.7337184,5.0,5.0,1.0,0.8388735,0.7064198,0.7836944,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1406,80,1,0.0,0.8875,0.0,1.0,7.4651566,1.0,0.0,111.78438,7.9,0.0,0.0,0.82611924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.84453344,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1407,80,1,0.0,1.0,0.0,1.0,10.845459,1.0,0.0,61.194134,6.9,0.0,0.0,0.76332855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.83433,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1408,80,1,0.0,0.9125,0.0,1.0,5.4349566,1.0,0.0,51.673492,7.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.97375005,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1409,80,1,0.0,0.8875,0.0,1.0,5.946868,1.0,0.0,137.7541,8.0,0.0,0.0,0.8891267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8886387,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1410,80,1,0.0,1.0,0.0,1.0,0.17818503,1.0,0.0,0.1711508,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,4.9637504,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1411,74,0,0.0,0.6486487,0.0,1.0,2.776135,1.0,1.0,136.38919,6.5,0.0,0.0,0.88795555,1.0,0.0,0.0,0.0,0.0,2.6911526,9.688149,0.35991675,5.0,5.0,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,True,OFFROAD
1412,80,1,0.0,0.875,0.0,1.0,12.177078,1.0,0.0,144.41263,7.800000000000001,0.0,0.0,0.81192636,1.0,0.0,0.0,0.0,0.0,2.5908012,9.326884,0.82381016,5.0,5.0,1.0,0.0,0.0,0.8308485,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1413,80,1,0.0,1.0,0.0,1.0,14.072258,1.0,0.0,111.569,8.0,0.0,0.0,0.7334927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8134449,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1414,80,1,0.0,0.75,0.0,1.0,5.041172,1.0,0.0,82.24094,7.1000000000000005,0.0,0.0,0.93789834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,4.6087503,0.0,0.0,0.0,0.88152885,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1415,80,1,0.0,0.8875,0.0,1.0,5.559157,0.0,0.0,129.89056,7.9,0.0,0.0,0.91345096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9588909,0.8074871,0.9056656,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1416,80,1,0.0,1.0,0.0,1.0,0.32623217,1.0,0.0,0.32801306,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1417,80,1,0.0,1.0,0.0,1.0,4.658401,1.0,0.0,30.617903,8.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1418,80,1,0.0,0.77500004,0.0,1.0,16.54624,1.0,0.0,164.18181,8.0,0.0,0.0,0.86299294,1.0,0.0,0.0,0.0,0.0,3.2752972,11.791069,0.7232693,5.0,5.0,1.0,0.0,0.0,0.83659506,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1419,80,1,0.0,0.875,0.0,1.0,9.577103,0.0,0.0,77.65079,4.5,0.5,0.0,0.8288027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.93087584,0.86284274,0.84266186,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1420,80,1,0.0,1.0,0.0,1.0,11.141011,1.0,0.0,100.9005,7.5,0.0,0.0,0.79984206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.85988945,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1421,39,0,1.0,0.7692308,0.0,1.0,0.11913043,1.0,0.0,0.16281332,3.9,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8717947,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1422,80,1,0.0,1.0,0.0,1.0,0.07594486,1.0,0.0,0.4515148,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1423,80,1,0.0,0.8875,0.0,1.0,6.096063,0.0,0.0,27.659855,5.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9859375,0.9092105,0.96625006,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1424,9,0,0.0,1.0,0.0,1.0,0.09221085,1.0,1.0,0.25119197,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,4.7,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,True,OFFROAD
1425,80,1,0.0,0.875,0.0,1.0,8.427054,1.0,0.0,59.5803,8.0,0.0,0.0,0.79926264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,4.8900003,1.0,0.0,0.0,0.82198393,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1426,80,1,0.0,1.0,0.0,1.0,6.5386477,1.0,0.0,63.005226,7.0,0.0,0.0,0.8031847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,4.93625,1.0,0.0,0.0,0.86222935,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1427,80,1,0.0,1.0,0.0,1.0,9.691203,1.0,0.0,4.027732,0.3,1.0,0.0,0.8209107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.87463754,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1428,80,1,0.0,1.0,0.0,1.0,0.76541907,1.0,0.0,0.6748225,8.0,0.0,0.0,0.5095435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.65668046,False,False,False,False,False,False,False,False,True,False,False,False,PASS
1429,1,0,0.0,0.0,0.0,1.0,0.029080994,1.0,0.0,0.24612097,0.1,1.0,1.0,0.008587202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,False,False,False,False,True,True,True,True,True,OVERLAP
1430,39,0,0.0,0.84615386,0.0,1.0,3.7406425,1.0,1.0,22.558617,3.9,0.5,0.0,0.89488035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,4.7820516,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,True,OFFROAD
1431,80,1,0.0,1.0,0.0,1.0,0.16826442,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1432,80,1,0.0,0.8875,0.0,1.0,10.640322,1.0,0.0,159.06499,8.0,0.0,0.0,0.8377057,1.0,0.0,0.0,0.0,0.0,3.521305,12.676698,0.62326574,5.0,5.0,1.0,0.0,0.0,0.85264397,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1433,80,1,0.0,1.0,0.0,1.0,9.924426,1.0,0.0,78.45993,7.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.38946438,1.4020717,0.9609653,4.0,4.9237504,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1434,80,1,0.0,0.8875,0.0,1.0,8.716964,1.0,0.0,154.04001,8.0,0.0,0.0,0.8445503,1.0,0.0,0.0,0.0,0.0,2.0438766,7.357956,0.8199101,5.0,5.0,1.0,0.0,0.0,0.8574352,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1435,80,1,0.0,1.0,0.0,1.0,7.8192916,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1436,80,1,0.0,0.8875,0.0,1.0,5.5643697,1.0,0.0,77.63145,8.0,0.0,0.0,0.79684174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8240393,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1437,80,1,0.0,0.8875,0.0,1.0,8.410491,1.0,0.0,157.83264,8.0,0.0,0.0,0.9138376,1.0,0.0,0.0,0.0,0.0,1.3999996,5.0399985,0.88410795,5.0,5.0,1.0,0.0,0.0,0.90593636,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1438,80,1,0.0,1.0,0.0,1.0,0.008483154,1.0,0.0,0.037854586,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1439,80,1,0.0,0.8,0.0,1.0,9.667259,1.0,0.0,156.83237,7.800000000000001,0.0,0.0,0.8625494,1.0,0.0,0.0,0.0,0.0,3.088747,11.119489,0.74354327,5.0,5.0,1.0,0.0,0.0,0.84378463,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1440,80,1,0.0,0.6875,0.0,1.0,4.267889,1.0,0.0,1.1665006,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.90625,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1441,80,1,0.0,0.7625,0.0,1.0,14.098029,1.0,0.0,143.14493,7.4,0.0,0.0,0.799911,1.0,0.0,0.0,0.0,0.0,3.728239,13.42166,0.69894904,5.0,5.0,1.0,0.0,0.0,0.7886877,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1442,80,1,0.0,0.7625,0.0,1.0,10.684351,1.0,0.0,122.57278,6.5,0.0,0.0,0.84962875,1.0,0.0,0.0,0.0,0.0,1.5753899,5.6714034,0.91626054,5.0,5.0,1.0,0.0,0.0,0.82349014,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1443,80,1,0.0,0.8125,0.0,1.0,9.390458,0.0,0.0,144.63632,6.9,0.0,0.0,0.85116607,1.0,0.0,0.0,0.0,0.0,3.7428532,13.474271,0.50460815,5.0,5.0,1.0,0.80620396,0.6789086,0.83956623,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1444,80,1,0.0,1.0,0.0,1.0,0.27376977,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1445,80,1,0.0,0.6125,0.0,1.0,10.76295,1.0,0.0,149.24164,8.0,0.0,0.0,0.83539826,1.0,0.0,0.0,0.0,0.0,1.8405704,6.6260533,0.8602065,5.0,5.0,1.0,0.0,0.0,0.7685288,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1446,80,1,0.0,1.0,0.0,1.0,14.868219,1.0,0.0,95.7895,8.0,0.0,0.0,0.69682866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.78778005,False,False,False,False,False,False,False,False,True,False,False,False,PASS
1447,80,1,0.0,1.0,0.0,1.0,4.4297004,1.0,0.0,7.610209,1.2000000000000002,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1448,80,1,0.0,0.8125,0.0,1.0,7.3454742,1.0,0.0,148.6913,8.0,0.0,0.0,0.8824359,1.0,0.0,0.0,0.0,0.0,0.31973648,1.1510513,0.99201334,5.0,5.0,1.0,0.0,0.0,0.86145514,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1449,80,1,0.0,0.83750004,0.0,1.0,12.556981,1.0,0.0,134.79987,6.9,0.0,0.0,0.81211245,1.0,0.0,0.0,0.0,0.0,3.1606617,11.378382,0.72920495,5.0,5.0,1.0,0.0,0.0,0.8197288,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1450,80,1,0.0,0.75,0.0,1.0,14.285502,1.0,0.0,140.66281,8.0,0.0,0.0,0.7858584,1.0,0.0,0.0,0.0,0.0,1.3864403,4.9911847,0.93547773,5.0,5.0,1.0,0.0,0.0,0.7751009,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1451,1,0,1.0,1.0,0.0,1.0,0.008578646,1.0,0.0,0.016402474,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1452,80,1,0.0,0.8875,0.0,1.0,2.6018808,1.0,0.0,53.99926,8.0,0.0,0.0,0.97061366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,4.97,1.0,0.0,0.0,0.9456796,False,False,False,False,False,False,False,False,False,False,False,False,PASS
